index,strategy,exit,entry_date,expiry,split,pnl_inr,mc_ev,regime
NIFTY,Adaptive,15:10,2024-10-07,2024-10-10,validation,19057.5,17.758619411517735,high
NIFTY,Adaptive,expiry_settlement,2024-10-14,2024-10-17,validation,-22038.75000000011,34.961934656443596,high
NIFTY,Adaptive,15:00,2024-10-14,2024-10-17,validation,22560.0,34.961934656443596,high
NIFTY,Adaptive,15:10,2024-10-14,2024-10-17,validation,22391.25,34.961934656443596,high
NIFTY,Adaptive,expiry_settlement,2024-10-21,2024-10-24,validation,-36483.74999999989,47.34591835375329,high
NIFTY,Adaptive,15:00,2024-10-21,2024-10-24,validation,38433.75,47.34591835375329,high
NIFTY,Adaptive,15:10,2024-10-21,2024-10-24,validation,38126.25,47.34591835375329,high
NIFTY,Batman,expiry_settlement,2024-11-04,2024-11-07,validation,3401.2499999999995,53.29009556640778,low
NIFTY,Batman,15:00,2024-11-04,2024-11-07,validation,2486.2499999999995,53.29009556640778,low
NIFTY,Batman,15:10,2024-11-04,2024-11-07,validation,2504.9999999999995,53.29009556640778,low
NIFTY,Adaptive,expiry_settlement,2024-11-04,2024-11-07,validation,2223.7500000000005,8.091537411836287,low
NIFTY,Adaptive,15:00,2024-11-04,2024-11-07,validation,1878.7500000000002,8.091537411836287,low
NIFTY,Adaptive,15:10,2024-11-04,2024-11-07,validation,1912.5000000000005,8.091537411836287,low
NIFTY,Adaptive,expiry_settlement,2024-11-11,2024-11-14,validation,53741.24999999989,10.158059378293025,medium
NIFTY,Adaptive,15:00,2024-11-11,2024-11-14,validation,-117315.0,10.158059378293025,medium
NIFTY,Adaptive,15:10,2024-11-11,2024-11-14,validation,-117037.5,10.158059378293025,medium
NIFTY,Batman,expiry_settlement,2024-11-14,2024-11-21,validation,14677.50000000011,34.99494217054527,high
NIFTY,Batman,15:00,2024-11-14,2024-11-21,validation,-7751.250000000001,34.99494217054527,high
NIFTY,Batman,15:10,2024-11-14,2024-11-21,validation,-8295.0,34.99494217054527,high
NIFTY,Adaptive,expiry_settlement,2024-11-14,2024-11-21,validation,14677.50000000011,34.99494217054527,high
NIFTY,Adaptive,15:00,2024-11-14,2024-11-21,validation,-7751.250000000001,34.99494217054527,high
NIFTY,Adaptive,15:10,2024-11-14,2024-11-21,validation,-8295.0,34.99494217054527,high
NIFTY,Batman,expiry_settlement,2024-11-25,2024-11-28,validation,2883.750000000109,13.304389006103023,high
NIFTY,Batman,15:00,2024-11-25,2024-11-28,validation,1005.0000000000015,13.304389006103023,high
NIFTY,Batman,15:10,2024-11-25,2024-11-28,validation,1117.5,13.304389006103023,high
NIFTY,Adaptive,expiry_settlement,2024-11-25,2024-11-28,validation,-17238.74999999989,29.914676862819807,high
NIFTY,Adaptive,15:00,2024-11-25,2024-11-28,validation,41137.5,29.914676862819807,high
NIFTY,Adaptive,15:10,2024-11-25,2024-11-28,validation,41700.0,29.914676862819807,high
NIFTY,Adaptive,expiry_settlement,2024-12-02,2024-12-05,validation,10642.5,5.156009879628294,high
NIFTY,Adaptive,15:00,2024-12-02,2024-12-05,validation,10728.75,5.156009879628294,high
NIFTY,Adaptive,15:10,2024-12-02,2024-12-05,validation,10522.5,5.156009879628294,high
NIFTY,Batman,expiry_settlement,2024-12-09,2024-12-12,validation,4173.749999999946,9.686748896428158,high
NIFTY,Batman,15:00,2024-12-09,2024-12-12,validation,-4173.749999999999,9.686748896428158,high
NIFTY,Batman,15:10,2024-12-09,2024-12-12,validation,-4158.749999999998,9.686748896428158,high
NIFTY,Adaptive,expiry_settlement,2024-12-09,2024-12-12,validation,4605.000000000054,41.83030865171373,high
NIFTY,Adaptive,15:00,2024-12-09,2024-12-12,validation,19556.25,41.83030865171373,high
NIFTY,Adaptive,15:10,2024-12-09,2024-12-12,validation,19395.0,41.83030865171373,high
NIFTY,Adaptive,expiry_settlement,2024-12-16,2024-12-19,validation,-56842.49999999995,31.89561658265373,high
NIFTY,Adaptive,15:00,2024-12-16,2024-12-19,validation,55121.24999999999,31.89561658265373,high
NIFTY,Adaptive,15:10,2024-12-16,2024-12-19,validation,55068.75,31.89561658265373,high
NIFTY,Batman,expiry_settlement,2024-12-20,2024-12-26,validation,12749.999999999945,58.81943393843738,high
NIFTY,Batman,15:00,2024-12-20,2024-12-26,validation,-3108.7500000000014,58.81943393843738,high
NIFTY,Batman,15:10,2024-12-20,2024-12-26,validation,-3000.0,58.81943393843738,high
NIFTY,Adaptive,expiry_settlement,2024-12-20,2024-12-26,validation,12749.999999999945,58.81943393843738,high
NIFTY,Adaptive,15:00,2024-12-20,2024-12-26,validation,-3108.7500000000014,58.81943393843738,high
NIFTY,Adaptive,15:10,2024-12-20,2024-12-26,validation,-3000.0,58.81943393843738,high
NIFTY,Adaptive,expiry_settlement,2024-12-30,2025-01-02,holdout,4038.7500000001082,15.50343701002461,medium
NIFTY,Adaptive,15:00,2024-12-30,2025-01-02,holdout,-64402.5,15.50343701002461,medium
NIFTY,Adaptive,15:10,2024-12-30,2025-01-02,holdout,-62437.5,15.50343701002461,medium
NIFTY,Adaptive,expiry_settlement,2025-01-06,2025-01-09,holdout,-18933.75,21.591051877241892,medium
NIFTY,Adaptive,15:00,2025-01-06,2025-01-09,holdout,30416.249999999996,21.591051877241892,medium
NIFTY,Adaptive,15:10,2025-01-06,2025-01-09,holdout,29684.999999999996,21.591051877241892,medium
NIFTY,Batman,expiry_settlement,2025-01-13,2025-01-16,holdout,1728.750000000001,15.697757035972264,high
NIFTY,Batman,15:00,2025-01-13,2025-01-16,holdout,832.5000000000007,15.697757035972264,high
NIFTY,Batman,15:10,2025-01-13,2025-01-16,holdout,851.2500000000007,15.697757035972264,high
NIFTY,Adaptive,expiry_settlement,2025-01-13,2025-01-16,holdout,11598.75,34.485883153126714,high
NIFTY,Adaptive,15:00,2025-01-13,2025-01-16,holdout,11467.5,34.485883153126714,high
NIFTY,Adaptive,15:10,2025-01-13,2025-01-16,holdout,11452.500000000002,34.485883153126714,high
NIFTY,Batman,expiry_settlement,2025-01-20,2025-01-23,holdout,2130.0000000000005,21.387583100029453,medium
NIFTY,Batman,15:00,2025-01-20,2025-01-23,holdout,1241.2500000000002,21.387583100029453,medium
NIFTY,Batman,15:10,2025-01-20,2025-01-23,holdout,1248.7500000000005,21.387583100029453,medium
NIFTY,Adaptive,expiry_settlement,2025-01-20,2025-01-23,holdout,25383.75000000011,63.840666135143834,medium
NIFTY,Adaptive,15:00,2025-01-20,2025-01-23,holdout,26220.0,63.840666135143834,medium
NIFTY,Adaptive,15:10,2025-01-20,2025-01-23,holdout,26385.0,63.840666135143834,medium
NIFTY,Batman,expiry_settlement,2025-01-27,2025-01-30,holdout,13863.750000000002,28.254134319327715,medium
NIFTY,Batman,15:00,2025-01-27,2025-01-30,holdout,-5036.249999999998,28.254134319327715,medium
NIFTY,Batman,15:10,2025-01-27,2025-01-30,holdout,-8486.249999999996,28.254134319327715,medium
NIFTY,Adaptive,expiry_settlement,2025-01-27,2025-01-30,holdout,3082.500000000002,70.16110793951799,medium
NIFTY,Adaptive,15:00,2025-01-27,2025-01-30,holdout,43856.25,70.16110793951799,medium
NIFTY,Adaptive,15:10,2025-01-27,2025-01-30,holdout,47257.5,70.16110793951799,medium
NIFTY,Adaptive,expiry_settlement,2025-02-03,2025-02-06,holdout,3690.0000000000014,4.195572752811582,medium
NIFTY,Adaptive,15:00,2025-02-03,2025-02-06,holdout,3247.5000000000014,4.195572752811582,medium
NIFTY,Adaptive,15:10,2025-02-03,2025-02-06,holdout,3243.750000000001,4.195572752811582,medium
NIFTY,Adaptive,expiry_settlement,2025-02-10,2025-02-13,holdout,-13537.499999999889,18.675897022793873,medium
NIFTY,Adaptive,15:00,2025-02-10,2025-02-13,holdout,39615.0,18.675897022793873,medium
NIFTY,Adaptive,15:10,2025-02-10,2025-02-13,holdout,40983.75,18.675897022793873,medium
NIFTY,Batman,expiry_settlement,2025-02-17,2025-02-20,holdout,2628.7499999999986,32.45297974513107,medium
NIFTY,Batman,15:00,2025-02-17,2025-02-20,holdout,1694.9999999999984,32.45297974513107,medium
NIFTY,Batman,15:10,2025-02-17,2025-02-20,holdout,1739.9999999999986,32.45297974513107,medium
NIFTY,Adaptive,expiry_settlement,2025-02-17,2025-02-20,holdout,20797.49999999989,80.0222390649522,medium
NIFTY,Adaptive,15:00,2025-02-17,2025-02-20,holdout,29617.5,80.0222390649522,medium
NIFTY,Adaptive,15:10,2025-02-17,2025-02-20,holdout,30030.0,80.0222390649522,medium
NIFTY,Batman,expiry_settlement,2025-02-21,2025-02-27,holdout,-1852.5000000000557,10.534009152613166,medium
NIFTY,Batman,15:00,2025-02-21,2025-02-27,holdout,4867.499999999998,10.534009152613166,medium
NIFTY,Batman,15:10,2025-02-21,2025-02-27,holdout,4860.000000000001,10.534009152613166,medium
NIFTY,Adaptive,expiry_settlement,2025-02-21,2025-02-27,holdout,-3656.250000000051,45.26152589460446,medium
NIFTY,Adaptive,15:00,2025-02-21,2025-02-27,holdout,48776.25,45.26152589460446,medium
NIFTY,Adaptive,15:10,2025-02-21,2025-02-27,holdout,48753.75000000001,45.26152589460446,medium
NIFTY,Adaptive,expiry_settlement,2025-03-03,2025-03-06,holdout,-9656.250000000055,6.270250438030125,medium
NIFTY,Adaptive,15:00,2025-03-03,2025-03-06,holdout,49083.75,6.270250438030125,medium
NIFTY,Adaptive,15:10,2025-03-03,2025-03-06,holdout,49211.25,6.270250438030125,medium
NIFTY,Adaptive,expiry_settlement,2025-03-10,2025-03-13,holdout,3375.0000000000555,2.6230443632306937,medium
NIFTY,Adaptive,15:00,2025-03-10,2025-03-13,holdout,3457.4999999999995,2.6230443632306937,medium
NIFTY,Adaptive,15:10,2025-03-10,2025-03-13,holdout,3498.7500000000005,2.6230443632306937,medium
NIFTY,Adaptive,expiry_settlement,2025-03-17,2025-03-20,holdout,38100.00000000011,1.3940820430150707,low
NIFTY,Adaptive,15:00,2025-03-17,2025-03-20,holdout,-59478.75,1.3940820430150707,low
NIFTY,Adaptive,15:10,2025-03-17,2025-03-20,holdout,-58882.5,1.3940820430150707,low
NIFTY,Adaptive,expiry_settlement,2025-03-24,2025-03-27,holdout,2819.9999999999995,1.0903778616713822,medium
NIFTY,Adaptive,15:00,2025-03-24,2025-03-27,holdout,2385.0,1.0903778616713822,medium
NIFTY,Adaptive,15:10,2025-03-24,2025-03-27,holdout,2392.4999999999995,1.0903778616713822,medium
NIFTY,Batman,expiry_settlement,2025-03-28,2025-04-03,holdout,5137.49999999989,16.938232721952467,medium
NIFTY,Batman,15:00,2025-03-28,2025-04-03,holdout,-3213.7500000000005,16.938232721952467,medium
NIFTY,Batman,15:10,2025-03-28,2025-04-03,holdout,-3480.0000000000014,16.938232721952467,medium
NIFTY,Adaptive,expiry_settlement,2025-03-28,2025-04-03,holdout,479.9999999998917,44.04027273030652,medium
NIFTY,Adaptive,15:00,2025-03-28,2025-04-03,holdout,45288.75,44.04027273030652,medium
NIFTY,Adaptive,15:10,2025-03-28,2025-04-03,holdout,44940.0,44.04027273030652,medium
NIFTY,Batman,expiry_settlement,2025-04-04,2025-04-09,holdout,-21254.99999999989,21.92049872197974,medium
NIFTY,Batman,15:00,2025-04-04,2025-04-09,holdout,22837.5,21.92049872197974,medium
NIFTY,Batman,15:10,2025-04-04,2025-04-09,holdout,23021.249999999996,21.92049872197974,medium
NIFTY,Adaptive,expiry_settlement,2025-04-04,2025-04-09,holdout,-29924.99999999989,47.41831504041951,medium
NIFTY,Adaptive,15:00,2025-04-04,2025-04-09,holdout,74857.5,47.41831504041951,medium
NIFTY,Adaptive,15:10,2025-04-04,2025-04-09,holdout,75052.5,47.41831504041951,medium
NIFTY,Batman,expiry_settlement,2025-04-11,2025-04-17,holdout,-38167.50000000011,144.17773609397784,high
NIFTY,Adaptive,expiry_settlement,2025-04-11,2025-04-17,holdout,-38167.50000000011,144.17773609397784,high
NIFTY,Batman,expiry_settlement,2025-04-21,2025-04-24,holdout,9768.750000000055,33.53213638125028,high
NIFTY,Batman,15:00,2025-04-21,2025-04-24,holdout,-4732.5,33.53213638125028,high
NIFTY,Batman,15:10,2025-04-21,2025-04-24,holdout,-5475.000000000001,33.53213638125028,high
NIFTY,Adaptive,expiry_settlement,2025-04-21,2025-04-24,holdout,12948.75,56.77073957321381,high
NIFTY,Adaptive,15:00,2025-04-21,2025-04-24,holdout,12836.25,56.77073957321381,high
NIFTY,Adaptive,15:10,2025-04-21,2025-04-24,holdout,12813.75,56.77073957321381,high
NIFTY,Batman,expiry_settlement,2025-04-25,2025-04-30,holdout,3633.75,44.809803319347765,high
NIFTY,Batman,15:00,2025-04-25,2025-04-30,holdout,2748.7500000000005,44.809803319347765,high
NIFTY,Batman,15:10,2025-04-25,2025-04-30,holdout,2741.2500000000005,44.809803319347765,high
NIFTY,Adaptive,expiry_settlement,2025-04-25,2025-04-30,holdout,11805.0,50.46336988070823,high
NIFTY,Adaptive,15:00,2025-04-25,2025-04-30,holdout,11703.75,50.46336988070823,high
NIFTY,Adaptive,15:10,2025-04-25,2025-04-30,holdout,11673.75,50.46336988070823,high
NIFTY,Batman,expiry_settlement,2025-05-05,2025-05-08,holdout,6776.250000000054,11.311631100090038,high
NIFTY,Batman,15:00,2025-05-05,2025-05-08,holdout,-4365.0,11.311631100090038,high
NIFTY,Batman,15:10,2025-05-05,2025-05-08,holdout,-2392.500000000001,11.311631100090038,high
NIFTY,Adaptive,expiry_settlement,2025-05-05,2025-05-08,holdout,-12071.250000000055,34.96421689630347,high
NIFTY,Adaptive,15:00,2025-05-05,2025-05-08,holdout,13725.0,34.96421689630347,high
NIFTY,Adaptive,15:10,2025-05-05,2025-05-08,holdout,10950.0,34.96421689630347,high
NIFTY,Batman,expiry_settlement,2025-05-12,2025-05-15,holdout,-569.9999999998909,1.0680627442977317,high
NIFTY,Batman,15:00,2025-05-12,2025-05-15,holdout,963.7499999999975,1.0680627442977317,high
NIFTY,Batman,15:10,2025-05-12,2025-05-15,holdout,1912.5,1.0680627442977317,high
NIFTY,Adaptive,expiry_settlement,2025-05-12,2025-05-15,holdout,35246.24999999989,40.04716281739797,high
NIFTY,Adaptive,15:00,2025-05-12,2025-05-15,holdout,-34871.25,40.04716281739797,high
NIFTY,Adaptive,15:10,2025-05-12,2025-05-15,holdout,-36018.75,40.04716281739797,high
NIFTY,Batman,expiry_settlement,2025-05-19,2025-05-22,holdout,168.7500000000565,33.26487050647799,high
NIFTY,Batman,15:00,2025-05-19,2025-05-22,holdout,5340.0,33.26487050647799,high
NIFTY,Batman,15:10,2025-05-19,2025-05-22,holdout,5077.500000000001,33.26487050647799,high
NIFTY,Adaptive,expiry_settlement,2025-05-19,2025-05-22,holdout,-16848.749999999945,51.44144933706883,high
NIFTY,Adaptive,15:00,2025-05-19,2025-05-22,holdout,40998.75,51.44144933706883,high
NIFTY,Adaptive,15:10,2025-05-19,2025-05-22,holdout,41366.25,51.44144933706883,high
NIFTY,Batman,expiry_settlement,2025-05-26,2025-05-29,holdout,14490.00000000011,72.635923749915,high
NIFTY,Batman,15:00,2025-05-26,2025-05-29,holdout,-2891.25,72.635923749915,high
NIFTY,Batman,15:10,2025-05-26,2025-05-29,holdout,-4672.499999999999,72.635923749915,high
NIFTY,Adaptive,expiry_settlement,2025-05-26,2025-05-29,holdout,14490.00000000011,72.635923749915,high
NIFTY,Adaptive,15:00,2025-05-26,2025-05-29,holdout,-2891.25,72.635923749915,high
NIFTY,Adaptive,15:10,2025-05-26,2025-05-29,holdout,-4672.499999999999,72.635923749915,high
NIFTY,Batman,expiry_settlement,2025-06-02,2025-06-05,holdout,5392.500000000109,64.71086178478289,high
NIFTY,Batman,15:00,2025-06-02,2025-06-05,holdout,3791.25,64.71086178478289,high
NIFTY,Batman,15:10,2025-06-02,2025-06-05,holdout,4301.25,64.71086178478289,high
NIFTY,Adaptive,expiry_settlement,2025-06-02,2025-06-05,holdout,14523.75,89.08257135043216,high
NIFTY,Adaptive,15:00,2025-06-02,2025-06-05,holdout,14400.0,89.08257135043216,high
NIFTY,Adaptive,15:10,2025-06-02,2025-06-05,holdout,14381.25,89.08257135043216,high
NIFTY,Batman,expiry_settlement,2025-06-09,2025-06-12,holdout,9614.999999999944,12.851743040102434,high
NIFTY,Batman,15:00,2025-06-09,2025-06-12,holdout,-6536.25,12.851743040102434,high
NIFTY,Batman,15:10,2025-06-09,2025-06-12,holdout,-7278.750000000001,12.851743040102434,high
NIFTY,Adaptive,expiry_settlement,2025-06-09,2025-06-12,holdout,-15191.249999999945,44.96517904655226,high
NIFTY,Adaptive,15:00,2025-06-09,2025-06-12,holdout,15022.5,44.96517904655226,high
NIFTY,Adaptive,15:10,2025-06-09,2025-06-12,holdout,15547.499999999998,44.96517904655226,high
NIFTY,Batman,expiry_settlement,2025-06-16,2025-06-19,holdout,660.0000000000009,6.7593429109248335,low
NIFTY,Batman,15:00,2025-06-16,2025-06-19,holdout,-213.74999999999903,6.7593429109248335,low
NIFTY,Batman,15:10,2025-06-16,2025-06-19,holdout,-221.24999999999915,6.7593429109248335,low
NIFTY,Adaptive,expiry_settlement,2025-06-16,2025-06-19,holdout,2085.0,28.20125147620174,low
NIFTY,Adaptive,15:00,2025-06-16,2025-06-19,holdout,1803.7499999999998,28.20125147620174,low
NIFTY,Adaptive,15:10,2025-06-16,2025-06-19,holdout,1788.7499999999998,28.20125147620174,low
NIFTY,Batman,expiry_settlement,2025-06-23,2025-06-26,holdout,-14073.75,12.812290992120086,low
NIFTY,Batman,15:00,2025-06-23,2025-06-26,holdout,14452.499999999996,12.812290992120086,low
NIFTY,Batman,15:10,2025-06-23,2025-06-26,holdout,14951.249999999995,12.812290992120086,low
NIFTY,Adaptive,expiry_settlement,2025-06-23,2025-06-26,holdout,47568.75,34.73267432596744,low
NIFTY,Adaptive,15:00,2025-06-23,2025-06-26,holdout,-49856.25,34.73267432596744,low
NIFTY,Adaptive,15:10,2025-06-23,2025-06-26,holdout,-50208.75,34.73267432596744,low
NIFTY,Adaptive,expiry_settlement,2025-06-30,2025-07-03,holdout,-18667.500000000055,23.999461880973765,low
NIFTY,Adaptive,15:00,2025-06-30,2025-07-03,holdout,17388.75,23.999461880973765,low
NIFTY,Adaptive,15:10,2025-06-30,2025-07-03,holdout,17452.5,23.999461880973765,low
NIFTY,Adaptive,expiry_settlement,2025-07-07,2025-07-10,holdout,-7110.000000000001,47.96697202661814,low
NIFTY,Adaptive,15:00,2025-07-07,2025-07-10,holdout,5999.999999999999,47.96697202661814,low
NIFTY,Adaptive,15:10,2025-07-07,2025-07-10,holdout,5591.25,47.96697202661814,low
NIFTY,Adaptive,expiry_settlement,2025-07-14,2025-07-17,holdout,-5512.4999999999445,34.824989027899726,low
NIFTY,Adaptive,15:00,2025-07-14,2025-07-17,holdout,-15483.75,34.824989027899726,low
NIFTY,Adaptive,15:10,2025-07-14,2025-07-17,holdout,-15438.75,34.824989027899726,low
NIFTY,Adaptive,expiry_settlement,2025-07-21,2025-07-24,holdout,3153.749999999891,37.54824794493951,low
NIFTY,Adaptive,15:00,2025-07-21,2025-07-24,holdout,-20392.5,37.54824794493951,low
NIFTY,Adaptive,15:10,2025-07-21,2025-07-24,holdout,-21791.25,37.54824794493951,low
NIFTY,Adaptive,expiry_settlement,2025-07-28,2025-07-31,holdout,-8812.5,25.736564993556296,low
NIFTY,Adaptive,15:00,2025-07-28,2025-07-31,holdout,-12431.25,25.736564993556296,low
NIFTY,Adaptive,15:10,2025-07-28,2025-07-31,holdout,-9000.0,25.736564993556296,low
NIFTY,Adaptive,expiry_settlement,2025-08-04,2025-08-07,holdout,-6412.49999999989,15.978190199080165,low
NIFTY,Adaptive,15:00,2025-08-04,2025-08-07,holdout,5051.250000000001,15.978190199080165,low
NIFTY,Adaptive,15:10,2025-08-04,2025-08-07,holdout,2265.0000000000014,15.978190199080165,low
NIFTY,Adaptive,expiry_settlement,2025-08-11,2025-08-14,holdout,6922.499999999945,16.540043644171725,low
NIFTY,Adaptive,15:00,2025-08-11,2025-08-14,holdout,-29700.0,16.540043644171725,low
NIFTY,Adaptive,15:10,2025-08-11,2025-08-14,holdout,-28500.0,16.540043644171725,low
NIFTY,Adaptive,expiry_settlement,2025-08-22,2025-08-28,holdout,-9127.5,21.170302058376535,low
NIFTY,Adaptive,15:00,2025-08-22,2025-08-28,holdout,-9307.5,21.170302058376535,low
NIFTY,Adaptive,15:10,2025-08-22,2025-08-28,holdout,-9285.0,21.170302058376535,low
NIFTY,Batman,expiry_settlement,2025-08-28,2025-09-02,holdout,1304.9999999999993,0.25936987028426484,low
NIFTY,Batman,15:00,2025-08-28,2025-09-02,holdout,389.99999999999943,0.25936987028426484,low
NIFTY,Batman,15:10,2025-08-28,2025-09-02,holdout,419.9999999999993,0.25936987028426484,low
NIFTY,Adaptive,expiry_settlement,2025-09-04,2025-09-09,holdout,-8966.25,25.10799981033611,low
NIFTY,Adaptive,15:00,2025-09-04,2025-09-09,holdout,-9247.5,25.10799981033611,low
NIFTY,Adaptive,15:10,2025-09-04,2025-09-09,holdout,-9131.25,25.10799981033611,low
NIFTY,Adaptive,expiry_settlement,2025-09-11,2025-09-16,holdout,9164.99999999989,26.31842823053502,low
NIFTY,Adaptive,15:00,2025-09-11,2025-09-16,holdout,-24540.000000000004,26.31842823053502,low
NIFTY,Adaptive,15:10,2025-09-11,2025-09-16,holdout,-26595.0,26.31842823053502,low
NIFTY,Adaptive,expiry_settlement,2025-09-18,2025-09-23,holdout,-9768.75,33.41915502691018,low
NIFTY,Adaptive,15:00,2025-09-18,2025-09-23,holdout,-9933.75,33.41915502691018,low
NIFTY,Adaptive,15:10,2025-09-18,2025-09-23,holdout,-9922.5,33.41915502691018,low
NIFTY,Adaptive,expiry_settlement,2025-09-25,2025-09-30,holdout,-9566.25,29.266378486265697,low
NIFTY,Adaptive,15:00,2025-09-25,2025-09-30,holdout,-9742.499999999998,29.266378486265697,low
NIFTY,Adaptive,15:10,2025-09-25,2025-09-30,holdout,-9731.25,29.266378486265697,low
NIFTY,Adaptive,expiry_settlement,2025-10-01,2025-10-07,holdout,23984.999999999945,9.598082095674883,low
NIFTY,Adaptive,15:00,2025-10-01,2025-10-07,holdout,-46991.25,9.598082095674883,low
NIFTY,Adaptive,15:10,2025-10-01,2025-10-07,holdout,-45187.5,9.598082095674883,low
NIFTY,Adaptive,expiry_settlement,2025-10-08,2025-10-14,holdout,-8936.25,16.52242395620945,low
NIFTY,Adaptive,15:00,2025-10-08,2025-10-14,holdout,-9191.25,16.52242395620945,low
NIFTY,Adaptive,15:10,2025-10-08,2025-10-14,holdout,-9097.5,16.52242395620945,low
NIFTY,Adaptive,expiry_settlement,2025-10-30,2025-11-04,holdout,-10826.25,0.018091371285744028,low
NIFTY,Adaptive,15:00,2025-10-30,2025-11-04,holdout,-11013.75,0.018091371285744028,low
NIFTY,Adaptive,15:10,2025-10-30,2025-11-04,holdout,-10991.249999999998,0.018091371285744028,low
NIFTY,Adaptive,expiry_settlement,2025-11-06,2025-11-11,holdout,412.5,0.5477828082985529,low
NIFTY,Adaptive,15:00,2025-11-06,2025-11-11,holdout,123.75000000000003,0.5477828082985529,low
NIFTY,Adaptive,15:10,2025-11-06,2025-11-11,holdout,112.5,0.5477828082985529,low
NIFTY,Adaptive,expiry_settlement,2025-11-13,2025-11-18,holdout,483.7500000000002,0.30498178600472564,low
NIFTY,Adaptive,15:00,2025-11-13,2025-11-18,holdout,176.25000000000023,0.30498178600472564,low
NIFTY,Adaptive,15:10,2025-11-13,2025-11-18,holdout,183.75000000000023,0.30498178600472564,low
NIFTY,Adaptive,expiry_settlement,2025-11-20,2025-11-25,holdout,-8430.000000000055,12.26655324945568,low
NIFTY,Adaptive,15:00,2025-11-20,2025-11-25,holdout,7728.75,12.26655324945568,low
NIFTY,Adaptive,15:10,2025-11-20,2025-11-25,holdout,8587.5,12.26655324945568,low
NIFTY,Adaptive,expiry_settlement,2025-11-27,2025-12-02,holdout,-9727.5,17.949573319277427,low
NIFTY,Adaptive,15:00,2025-11-27,2025-12-02,holdout,-9900.0,17.949573319277427,low
NIFTY,Adaptive,15:10,2025-11-27,2025-12-02,holdout,-9888.750000000002,17.949573319277427,low
NIFTY,Adaptive,expiry_settlement,2025-12-04,2025-12-09,holdout,-9900.0,12.948486685119502,low
NIFTY,Adaptive,15:00,2025-12-04,2025-12-09,holdout,-10076.25,12.948486685119502,low
NIFTY,Adaptive,15:10,2025-12-04,2025-12-09,holdout,-10065.0,12.948486685119502,low
NIFTY,Adaptive,expiry_settlement,2025-12-11,2025-12-16,holdout,-6161.250000000109,6.796348907917181,low
NIFTY,Adaptive,15:00,2025-12-11,2025-12-16,holdout,-17692.5,6.796348907917181,low
NIFTY,Adaptive,15:10,2025-12-11,2025-12-16,holdout,-15877.5,6.796348907917181,low
NIFTY,Adaptive,expiry_settlement,2025-12-18,2025-12-23,holdout,19425.00000000011,16.018305282980627,low
NIFTY,Adaptive,15:00,2025-12-18,2025-12-23,holdout,-38148.75,16.018305282980627,low
NIFTY,Adaptive,15:10,2025-12-18,2025-12-23,holdout,-37065.0,16.018305282980627,low
NIFTY,Adaptive,expiry_settlement,2025-12-24,2025-12-30,holdout,-9708.75,30.30712765229001,low
NIFTY,Adaptive,15:00,2025-12-24,2025-12-30,holdout,-9873.75,30.30712765229001,low
NIFTY,Adaptive,15:10,2025-12-24,2025-12-30,holdout,-9866.25,30.30712765229001,low
NIFTY,Adaptive,expiry_settlement,2026-01-01,2026-01-06,holdout,-5801.25,50.42536446820772,low
NIFTY,Adaptive,15:00,2026-01-01,2026-01-06,holdout,-6009.25,50.42536446820772,low
NIFTY,Adaptive,15:10,2026-01-01,2026-01-06,holdout,-5944.25,50.42536446820772,low
NIFTY,Adaptive,expiry_settlement,2026-01-08,2026-01-13,holdout,-7371.0,38.60092447541724,low
NIFTY,Adaptive,15:00,2026-01-08,2026-01-13,holdout,-7514.000000000001,38.60092447541724,low
NIFTY,Adaptive,15:10,2026-01-08,2026-01-13,holdout,-7510.750000000001,38.60092447541724,low
NIFTY,Batman,expiry_settlement,2026-01-14,2026-01-20,holdout,-7679.749999999999,8.509249199201344,low
NIFTY,Batman,15:00,2026-01-14,2026-01-20,holdout,1101.750000000002,8.509249199201344,low
NIFTY,Batman,15:10,2026-01-14,2026-01-20,holdout,4062.5000000000027,8.509249199201344,low
NIFTY,Adaptive,expiry_settlement,2026-01-14,2026-01-20,holdout,-26445.25,8.557967930680388,low
NIFTY,Adaptive,15:00,2026-01-14,2026-01-20,holdout,22278.749999999996,8.557967930680388,low
NIFTY,Adaptive,15:10,2026-01-14,2026-01-20,holdout,24829.999999999996,8.557967930680388,low
NIFTY,Batman,expiry_settlement,2026-01-21,2026-01-27,holdout,1631.4999999999995,29.922486828518416,medium
NIFTY,Batman,15:00,2026-01-21,2026-01-27,holdout,-113.75000000000045,29.922486828518416,medium
NIFTY,Batman,15:10,2026-01-21,2026-01-27,holdout,422.49999999999955,29.922486828518416,medium
NIFTY,Adaptive,expiry_settlement,2026-01-21,2026-01-27,holdout,18642.000000000095,61.31004586110132,medium
NIFTY,Adaptive,15:00,2026-01-21,2026-01-27,holdout,23539.75,61.31004586110132,medium
NIFTY,Adaptive,15:10,2026-01-21,2026-01-27,holdout,23263.5,61.31004586110132,medium
NIFTY,Batman,expiry_settlement,2026-01-30,2026-02-03,holdout,4940.000000000048,89.88381281840853,medium
NIFTY,Batman,15:00,2026-01-30,2026-02-03,holdout,12025.0,89.88381281840853,medium
NIFTY,Batman,15:10,2026-01-30,2026-02-03,holdout,7198.75,89.88381281840853,medium
NIFTY,Adaptive,expiry_settlement,2026-01-30,2026-02-03,holdout,-5661.49999999995,142.56514325682357,medium
